timestamp,channel,message_id,views,forwards,reactions,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,message_length
2025-07-19 15:02:18+00:00,@cryptosignals,5965,3538,12,25,0.4404,0.172,0.0,0.828,85
2025-07-19 08:45:03+00:00,@cryptosignals,5964,3711,4,11,0.4588,0.16,0.0,0.84,152
2025-07-19 08:25:40+00:00,@cryptosignals,5963,3400,7,16,0.2023,0.087,0.0,0.913,126
2025-07-19 08:02:12+00:00,@cryptosignals,5961,3262,10,17,0.7783,0.148,0.0,0.852,280
2025-07-19 07:54:38+00:00,@cryptosignals,5959,3211,17,9,-0.296,0.0,0.046,0.954,207
2025-07-19 07:23:49+00:00,@cryptosignals,5958,3361,10,23,0.2023,0.021,0.0,0.979,500
2025-07-19 06:35:48+00:00,@cryptosignals,5957,3354,2,43,0.0,0.0,0.0,1.0,20
2025-07-18 08:20:36+00:00,@cryptosignals,5953,3954,10,21,0.0,0.0,0.0,1.0,117
2025-07-18 08:17:29+00:00,@cryptosignals,5952,3653,7,10,0.0,0.0,0.0,1.0,135
2025-07-18 08:12:20+00:00,@cryptosignals,5951,3944,10,15,0.9977,0.235,0.0,0.765,1548
2025-07-18 08:02:59+00:00,@cryptosignals,5950,2899,1,1,0.0,0.0,0.0,1.0,32
2025-07-18 08:00:52+00:00,@cryptosignals,5949,2872,0,1,0.0,0.0,0.0,1.0,36
2025-07-18 07:59:34+00:00,@cryptosignals,5948,2702,0,1,0.0,0.0,0.0,1.0,36
2025-07-18 07:58:08+00:00,@cryptosignals,5947,2603,0,1,0.0,0.0,0.0,1.0,37
2025-07-18 07:56:36+00:00,@cryptosignals,5946,2537,1,1,0.0,0.0,0.0,1.0,37
2025-07-18 07:54:59+00:00,@cryptosignals,5945,2555,0,2,0.0,0.0,0.0,1.0,34
2025-07-18 07:52:19+00:00,@cryptosignals,5944,2597,0,1,0.0,0.0,0.0,1.0,62
2025-07-18 07:49:47+00:00,@cryptosignals,5943,2656,0,2,0.0,0.0,0.0,1.0,37
2025-07-18 07:47:46+00:00,@cryptosignals,5942,2734,1,4,0.0,0.0,0.0,1.0,36
