timestamp,channel,message_id,views,forwards,reactions,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,message_length
2025-11-25 22:33:06+00:00,@bitcoin,17864,11662,83,142,0.5873,0.211,0.0,0.789,102
2025-11-25 21:16:47+00:00,@bitcoin,17863,10943,61,95,0.5267,0.124,0.0,0.876,284
2025-11-25 21:08:03+00:00,@bitcoin,17862,10031,98,134,0.0,0.0,0.0,1.0,128
2025-11-25 19:45:28+00:00,@bitcoin,17861,11343,130,212,0.2023,0.091,0.0,0.909,104
2025-11-25 18:33:24+00:00,@bitcoin,17860,10558,77,128,0.3818,0.12,0.0,0.88,105
2025-11-25 17:11:26+00:00,@bitcoin,17859,11379,149,193,0.5719,0.299,0.0,0.701,78
2025-11-25 16:00:08+00:00,@bitcoin,17858,10552,50,102,0.0,0.0,0.0,1.0,0
2025-11-25 14:44:01+00:00,@bitcoin,17857,11009,103,136,0.0,0.0,0.0,1.0,72
2025-11-25 13:02:28+00:00,@bitcoin,17856,11245,105,114,-0.2732,0.0,0.123,0.877,74
2025-11-25 01:10:23+00:00,@bitcoin,17855,36044,182,334,0.4404,0.203,0.102,0.695,55
2025-11-24 23:34:02+00:00,@bitcoin,17854,25657,142,173,0.4278,0.174,0.095,0.732,104
2025-11-24 22:17:29+00:00,@bitcoin,17853,12716,173,157,0.0,0.0,0.0,1.0,86
2025-11-24 21:08:01+00:00,@bitcoin,17852,12509,149,166,0.357,0.127,0.0,0.873,101
2025-11-24 19:46:01+00:00,@bitcoin,17851,24970,117,129,-0.5859,0.0,0.279,0.721,90
2025-11-24 18:33:22+00:00,@bitcoin,17850,11115,120,122,0.3818,0.178,0.0,0.822,79
2025-11-24 17:11:01+00:00,@bitcoin,17849,10711,82,53,0.8268,0.146,0.0,0.854,253
2025-11-24 16:00:17+00:00,@bitcoin,17848,10780,81,112,0.0,0.0,0.0,1.0,0
2025-11-24 14:45:15+00:00,@bitcoin,17847,11804,99,117,0.0,0.0,0.0,1.0,109
2025-11-24 11:52:54+00:00,@bitcoin,17846,11879,33,78,0.276,0.149,0.07,0.781,244
2025-11-23 21:50:12+00:00,@bitcoin,17845,14185,129,233,0.0,0.0,0.0,1.0,33
2025-11-23 20:10:30+00:00,@bitcoin,17844,13263,108,168,0.0,0.0,0.0,1.0,58
2025-11-23 18:47:01+00:00,@bitcoin,17843,12626,72,67,-0.166,0.077,0.108,0.814,275
2025-11-23 17:11:27+00:00,@bitcoin,17842,13284,132,244,-0.5423,0.0,0.126,0.874,220
2025-11-23 16:00:08+00:00,@bitcoin,17841,12300,51,150,0.0,0.0,0.0,1.0,0
2025-11-23 14:43:54+00:00,@bitcoin,17840,12355,85,98,0.4215,0.135,0.0,0.865,108
2025-11-22 23:28:23+00:00,@bitcoin,17839,13853,105,211,0.6822,0.213,0.057,0.731,222
2025-11-22 19:18:19+00:00,@bitcoin,17838,15373,155,235,0.6124,0.294,0.0,0.706,80
2025-11-22 18:45:38+00:00,@bitcoin,17837,12693,79,201,-0.7804,0.0,0.359,0.641,79
2025-11-22 17:11:20+00:00,@bitcoin,17836,12101,80,86,0.0,0.0,0.0,1.0,68
2025-11-22 16:00:09+00:00,@bitcoin,17835,11740,41,99,0.0,0.0,0.0,1.0,0
2025-11-22 14:12:58+00:00,@bitcoin,17834,12875,77,137,0.0,0.0,0.0,1.0,56
2025-11-22 14:02:37+00:00,@bitcoin,17833,12012,39,47,-0.6739,0.0,0.181,0.819,286
2025-11-22 03:21:18+00:00,@bitcoin,17832,11702,36,44,0.0,0.0,0.0,1.0,80
2025-11-21 20:05:20+00:00,@bitcoin,17831,12183,72,107,-0.4588,0.048,0.106,0.846,272
2025-11-21 18:47:01+00:00,@bitcoin,17830,11983,102,134,-0.1511,0.089,0.118,0.792,99
2025-11-21 17:38:57+00:00,@bitcoin,17829,12221,82,92,-0.5676,0.0,0.07,0.93,347
2025-11-21 17:13:01+00:00,@bitcoin,17828,13055,93,276,0.0,0.0,0.0,1.0,41
2025-11-21 16:00:21+00:00,@bitcoin,17827,12025,38,165,0.0,0.0,0.0,1.0,0
2025-11-21 14:50:18+00:00,@bitcoin,17826,13240,89,195,0.2023,0.122,0.0,0.878,77
2025-11-21 13:07:39+00:00,@bitcoin,17825,13621,86,149,-0.7096,0.0,0.282,0.718,99
2025-11-21 00:45:23+00:00,@bitcoin,17824,15189,150,423,-0.2755,0.0,0.297,0.703,34
2025-11-20 23:01:22+00:00,@bitcoin,17823,14103,98,299,0.0,0.0,0.0,1.0,36
2025-11-20 17:41:28+00:00,@bitcoin,17822,13877,36,44,0.4019,0.119,0.0,0.881,303
2025-11-20 17:33:27+00:00,@bitcoin,17821,12920,89,94,-0.34,0.0,0.094,0.906,158
2025-11-20 16:15:30+00:00,@bitcoin,17820,13733,137,173,-0.5,0.0,0.175,0.825,128
2025-11-20 16:00:07+00:00,@bitcoin,17819,12288,44,153,0.0,0.0,0.0,1.0,0
2025-11-20 14:03:11+00:00,@bitcoin,17818,12082,66,120,0.0,0.0,0.0,1.0,131
2025-11-20 12:28:16+00:00,@bitcoin,17817,13983,96,109,-0.1226,0.111,0.135,0.755,95
2025-11-19 23:50:15+00:00,@bitcoin,17816,13613,86,164,0.0,0.0,0.0,1.0,41
2025-11-19 22:33:27+00:00,@bitcoin,17815,13494,70,76,0.3612,0.181,0.085,0.734,153
2025-11-19 21:16:26+00:00,@bitcoin,17814,13323,97,119,0.0,0.0,0.0,1.0,81
2025-11-19 19:45:26+00:00,@bitcoin,17813,12321,96,147,0.0,0.0,0.0,1.0,130
2025-11-19 19:24:20+00:00,@bitcoin,17812,11624,47,59,-0.0222,0.152,0.155,0.693,292
2025-11-19 18:06:10+00:00,@bitcoin,17811,11552,73,159,0.0,0.0,0.0,1.0,134
2025-11-19 17:11:37+00:00,@bitcoin,17810,11419,68,158,0.3612,0.152,0.0,0.848,86
2025-11-19 16:00:08+00:00,@bitcoin,17809,11809,36,191,0.0,0.0,0.0,1.0,0
2025-11-19 14:42:40+00:00,@bitcoin,17808,12530,90,136,-0.34,0.0,0.179,0.821,81
2025-11-19 12:44:48+00:00,@bitcoin,17807,12707,107,133,-0.5267,0.0,0.112,0.888,141
2025-11-18 23:50:15+00:00,@bitcoin,17806,13157,96,117,0.3818,0.073,0.0,0.927,215
2025-11-18 22:27:00+00:00,@bitcoin,17805,12590,131,233,0.4404,0.073,0.0,0.927,200
2025-11-18 20:57:45+00:00,@bitcoin,17804,11575,44,59,0.765,0.275,0.0,0.725,265
2025-11-18 19:14:21+00:00,@bitcoin,17803,11824,80,129,0.783,0.344,0.0,0.656,101
2025-11-18 17:11:19+00:00,@bitcoin,17802,12518,112,234,0.0,0.0,0.0,1.0,120
2025-11-18 16:00:08+00:00,@bitcoin,17801,11694,47,131,0.0,0.0,0.0,1.0,0
2025-11-18 15:03:02+00:00,@bitcoin,17800,11195,70,140,-0.4404,0.0,0.127,0.873,117
2025-11-18 14:42:26+00:00,@bitcoin,17799,12740,115,118,0.0,0.0,0.0,1.0,34
2025-11-18 13:36:12+00:00,@bitcoin,17798,11724,68,85,0.4215,0.119,0.0,0.881,170
2025-11-18 12:20:14+00:00,@bitcoin,17797,11974,84,147,0.2263,0.083,0.0,0.917,116
2025-11-18 08:23:47+00:00,@bitcoin,17796,11449,35,48,0.0,0.0,0.0,1.0,82
2025-11-18 08:19:20+00:00,@bitcoin,17795,11035,34,89,0.4019,0.094,0.0,0.906,276
2025-11-17 22:33:15+00:00,@bitcoin,17794,13151,127,207,-0.7695,0.0,0.27,0.73,100
2025-11-17 21:08:01+00:00,@bitcoin,17793,11847,78,130,0.1027,0.088,0.073,0.839,134
2025-11-17 19:45:23+00:00,@bitcoin,17792,12719,197,392,0.0,0.0,0.0,1.0,93
2025-11-17 18:31:13+00:00,@bitcoin,17791,11322,80,130,-0.296,0.097,0.174,0.729,135
2025-11-17 17:38:36+00:00,@bitcoin,17790,11391,48,90,0.0,0.0,0.0,1.0,307
2025-11-17 17:11:24+00:00,@bitcoin,17789,10743,55,99,0.8481,0.24,0.0,0.76,159
2025-11-17 16:00:07+00:00,@bitcoin,17788,11559,39,163,0.0,0.0,0.0,1.0,0
2025-11-17 15:05:04+00:00,@bitcoin,17787,13117,101,198,-0.34,0.0,0.194,0.806,70
2025-11-17 14:05:15+00:00,@bitcoin,17786,13610,117,150,0.0,0.0,0.0,1.0,64
2025-11-17 12:21:25+00:00,@bitcoin,17785,13780,93,127,0.0,0.0,0.0,1.0,100
2025-11-16 16:00:08+00:00,@bitcoin,17784,16293,59,280,0.0,0.0,0.0,1.0,0
2025-11-15 21:05:21+00:00,@bitcoin,17783,17737,110,224,0.3612,0.07,0.0,0.93,196
2025-11-15 19:32:31+00:00,@bitcoin,17782,16434,88,97,0.128,0.107,0.094,0.799,247
2025-11-15 16:00:08+00:00,@bitcoin,17781,14970,48,165,0.0,0.0,0.0,1.0,0
2025-11-14 23:08:01+00:00,@bitcoin,17780,17022,144,241,0.0,0.0,0.0,1.0,137
2025-11-14 21:45:19+00:00,@bitcoin,17779,15991,88,336,0.4019,1.0,0.0,0.0,4
2025-11-14 20:07:10+00:00,@bitcoin,17778,14587,79,129,0.5859,0.241,0.0,0.759,87
2025-11-14 19:21:20+00:00,@bitcoin,17777,14145,34,33,0.0,0.0,0.0,1.0,82
2025-11-14 16:00:09+00:00,@bitcoin,17776,14293,55,200,0.0,0.0,0.0,1.0,0
2025-11-14 13:52:45+00:00,@bitcoin,17775,15119,116,202,-0.6523,0.0,0.291,0.709,88
2025-11-14 05:55:13+00:00,@bitcoin,17774,15761,63,115,0.6369,0.152,0.0,0.848,287
2025-11-14 00:15:13+00:00,@bitcoin,17773,19341,77,152,0.4404,0.081,0.0,0.919,191
2025-11-13 22:59:02+00:00,@bitcoin,17772,19440,124,194,0.0,0.0,0.0,1.0,113
2025-11-13 21:40:13+00:00,@bitcoin,17771,19433,144,165,0.3612,0.157,0.077,0.767,161
2025-11-13 20:02:01+00:00,@bitcoin,17770,18207,101,163,0.0,0.0,0.0,1.0,109
2025-11-13 19:21:22+00:00,@bitcoin,17769,12774,48,73,0.3612,0.102,0.0,0.898,290
2025-11-13 18:33:13+00:00,@bitcoin,17768,13400,76,107,-0.0402,0.097,0.1,0.804,235
2025-11-13 17:11:13+00:00,@bitcoin,17767,13640,71,84,0.5574,0.173,0.0,0.827,141
2025-11-13 16:00:09+00:00,@bitcoin,17766,11067,34,116,0.0,0.0,0.0,1.0,0
2025-11-13 15:02:51+00:00,@bitcoin,17765,23963,50,61,-0.4333,0.048,0.12,0.833,226
2025-11-13 13:39:30+00:00,@bitcoin,17764,22879,112,173,0.1779,0.108,0.0,0.892,82
2025-11-12 23:45:18+00:00,@bitcoin,17763,14447,88,143,0.4648,0.056,0.0,0.944,294
2025-11-12 22:33:01+00:00,@bitcoin,17762,12146,101,180,0.8555,0.325,0.048,0.627,94
2025-11-12 21:09:03+00:00,@bitcoin,17761,12241,77,139,0.2023,0.096,0.0,0.904,102
2025-11-12 19:45:21+00:00,@bitcoin,17760,14191,93,152,0.2023,0.043,0.0,0.957,224
2025-11-12 18:21:05+00:00,@bitcoin,17759,12736,105,165,0.2023,0.073,0.0,0.927,136
2025-11-12 17:11:31+00:00,@bitcoin,17758,12520,85,146,-0.34,0.0,0.211,0.789,71
2025-11-12 16:00:08+00:00,@bitcoin,17757,11586,40,148,0.0,0.0,0.0,1.0,0
2025-11-12 15:13:02+00:00,@bitcoin,17756,12718,91,130,-0.296,0.054,0.092,0.854,159
2025-11-12 14:10:30+00:00,@bitcoin,17755,12003,59,163,0.0,0.0,0.0,1.0,126
2025-11-11 19:45:28+00:00,@bitcoin,17754,21416,62,162,-0.1027,0.053,0.063,0.884,197
2025-11-11 18:33:03+00:00,@bitcoin,17753,18988,75,112,0.1027,0.107,0.092,0.802,128
2025-11-11 17:11:25+00:00,@bitcoin,17752,18356,54,87,0.743,0.176,0.047,0.777,226
2025-11-11 16:00:08+00:00,@bitcoin,17751,10667,30,89,0.0,0.0,0.0,1.0,0
2025-11-11 15:36:31+00:00,@bitcoin,17750,11538,51,97,0.3818,0.102,0.0,0.898,248
2025-11-11 15:21:40+00:00,@bitcoin,17749,9982,95,88,0.2263,0.112,0.0,0.888,95
2025-11-11 15:20:23+00:00,@bitcoin,17748,10217,19,35,0.0,0.0,0.0,1.0,91
2025-11-11 14:32:43+00:00,@bitcoin,17747,10529,67,111,-0.34,0.0,0.088,0.912,132
2025-11-11 12:21:11+00:00,@bitcoin,17746,11145,65,124,0.0,0.0,0.0,1.0,88
2025-11-11 00:46:49+00:00,@bitcoin,17745,12102,100,133,0.1655,0.104,0.071,0.824,415
2025-11-10 22:03:01+00:00,@bitcoin,17744,11354,72,125,0.34,0.098,0.0,0.902,128
2025-11-10 20:45:22+00:00,@bitcoin,17743,12901,88,128,0.2732,0.116,0.0,0.884,102
2025-11-10 19:15:18+00:00,@bitcoin,17742,12549,93,131,0.4019,0.105,0.0,0.895,149
2025-11-10 17:06:31+00:00,@bitcoin,17741,12091,106,175,0.3818,0.126,0.0,0.874,110
2025-11-10 16:00:08+00:00,@bitcoin,17740,10899,21,95,0.0,0.0,0.0,1.0,0
2025-11-10 15:17:46+00:00,@bitcoin,17739,10627,26,62,0.2263,0.064,0.0,0.936,279
2025-11-10 15:01:45+00:00,@bitcoin,17738,10744,65,82,0.0,0.0,0.0,1.0,96
2025-11-10 14:06:18+00:00,@bitcoin,17737,11782,61,128,0.0,0.0,0.0,1.0,65
2025-11-10 11:38:43+00:00,@bitcoin,17736,12728,23,53,0.6486,0.184,0.0,0.816,306
2025-11-09 16:00:08+00:00,@bitcoin,17735,14298,38,171,0.0,0.0,0.0,1.0,0
2025-11-09 14:48:40+00:00,@bitcoin,17734,22149,75,170,0.0,0.0,0.0,1.0,47
2025-11-08 23:03:01+00:00,@bitcoin,17733,14418,79,143,0.0,0.0,0.0,1.0,134
2025-11-08 21:46:01+00:00,@bitcoin,17732,13990,113,137,0.2023,0.081,0.047,0.872,322
2025-11-08 20:07:01+00:00,@bitcoin,17731,20468,85,96,0.0772,0.049,0.0,0.951,158
2025-11-08 18:46:01+00:00,@bitcoin,17730,13546,127,226,0.4497,0.074,0.0,0.926,211
2025-11-08 17:11:52+00:00,@bitcoin,17729,11736,79,143,0.7845,0.241,0.0,0.759,188
2025-11-08 16:00:08+00:00,@bitcoin,17728,12304,27,95,0.0,0.0,0.0,1.0,0
2025-11-08 15:04:34+00:00,@bitcoin,17727,12527,57,282,0.0,0.0,0.0,1.0,28
2025-11-08 14:04:16+00:00,@bitcoin,17726,13243,119,134,0.0,0.0,0.0,1.0,64
2025-11-08 12:35:38+00:00,@bitcoin,17725,12376,60,111,0.1779,0.086,0.0,0.914,112
2025-11-07 23:50:26+00:00,@bitcoin,17724,18434,138,174,0.6523,0.209,0.0,0.791,165
2025-11-07 22:31:32+00:00,@bitcoin,17723,15707,103,142,0.2783,0.141,0.0,0.859,113
2025-11-07 21:08:02+00:00,@bitcoin,17722,14660,68,90,0.3182,0.141,0.0,0.859,85
2025-11-07 19:50:37+00:00,@bitcoin,17721,11926,23,29,0.0,0.0,0.0,1.0,88
2025-11-07 19:45:42+00:00,@bitcoin,17720,11956,105,210,0.7739,0.289,0.0,0.711,104
2025-11-07 19:43:19+00:00,@bitcoin,17719,10477,27,55,0.3744,0.109,0.0,0.891,280
2025-11-07 18:33:51+00:00,@bitcoin,17718,11984,52,104,-0.1531,0.116,0.152,0.732,75
2025-11-07 17:11:57+00:00,@bitcoin,17717,12214,82,110,0.1779,0.096,0.0,0.904,102
2025-11-07 16:00:09+00:00,@bitcoin,17716,11651,28,110,0.0,0.0,0.0,1.0,0
2025-11-07 14:51:37+00:00,@bitcoin,17715,12418,71,123,0.0,0.0,0.0,1.0,85
2025-11-07 13:37:40+00:00,@bitcoin,17714,13271,55,95,0.296,0.095,0.0,0.905,130
2025-11-06 22:31:12+00:00,@bitcoin,17713,14334,78,137,0.3612,0.122,0.0,0.878,112
2025-11-06 21:26:23+00:00,@bitcoin,17712,12685,22,57,0.0258,0.038,0.0,0.962,271
2025-11-06 21:08:01+00:00,@bitcoin,17711,13453,70,104,0.0,0.0,0.0,1.0,151
2025-11-06 19:45:32+00:00,@bitcoin,17710,13080,53,120,0.0,0.0,0.0,1.0,90
2025-11-06 18:33:11+00:00,@bitcoin,17709,13265,104,171,0.0,0.0,0.0,1.0,79
2025-11-06 17:11:30+00:00,@bitcoin,17708,12188,78,98,0.2023,0.114,0.0,0.886,94
2025-11-06 16:00:08+00:00,@bitcoin,17707,11314,23,112,0.0,0.0,0.0,1.0,0
2025-11-06 15:04:02+00:00,@bitcoin,17706,11241,67,171,0.1027,0.14,0.088,0.772,137
2025-11-06 13:41:31+00:00,@bitcoin,17705,11927,62,148,0.0,0.0,0.0,1.0,123
2025-11-06 12:19:01+00:00,@bitcoin,17704,11318,63,121,-0.0258,0.111,0.116,0.773,119
2025-11-05 23:45:17+00:00,@bitcoin,17703,17378,127,175,-0.2732,0.053,0.102,0.844,115
2025-11-05 22:34:59+00:00,@bitcoin,17702,14524,137,182,0.1779,0.076,0.058,0.866,192
2025-11-05 21:08:01+00:00,@bitcoin,17701,15660,76,117,0.8761,0.186,0.02,0.794,283
2025-11-05 20:45:55+00:00,@bitcoin,17700,11562,29,47,0.2023,0.083,0.0,0.917,264
2025-11-05 19:45:33+00:00,@bitcoin,17699,11523,70,120,-0.0516,0.093,0.101,0.806,123
2025-11-05 18:35:56+00:00,@bitcoin,17698,13316,75,128,0.0,0.0,0.0,1.0,165
2025-11-05 17:08:01+00:00,@bitcoin,17697,22801,115,183,-0.3976,0.0,0.13,0.87,105
2025-11-05 16:00:08+00:00,@bitcoin,17696,12010,30,117,0.0,0.0,0.0,1.0,0
2025-11-05 13:32:52+00:00,@bitcoin,17695,21712,86,120,0.0,0.0,0.0,1.0,68
2025-11-05 01:19:01+00:00,@bitcoin,17694,23755,94,199,0.0,0.0,0.0,1.0,183
2025-11-04 23:46:02+00:00,@bitcoin,17693,16662,74,111,0.09,0.044,0.0,0.956,195
2025-11-04 22:38:01+00:00,@bitcoin,17692,14984,112,160,-0.1717,0.245,0.296,0.459,35
2025-11-04 21:38:23+00:00,@bitcoin,17691,12589,87,155,-0.5994,0.0,0.17,0.83,144
2025-11-04 21:11:10+00:00,@bitcoin,17690,10595,21,53,0.6908,0.199,0.0,0.801,319
2025-11-04 21:08:03+00:00,@bitcoin,17689,18194,60,80,0.0,0.0,0.0,1.0,87
2025-11-04 20:40:33+00:00,@bitcoin,17688,10318,33,60,0.0,0.0,0.0,1.0,258
2025-11-04 20:13:56+00:00,@bitcoin,17687,9922,24,41,0.0,0.0,0.0,1.0,70
2025-11-04 19:45:30+00:00,@bitcoin,17686,10918,92,110,0.2263,0.068,0.0,0.932,153
2025-11-04 18:33:36+00:00,@bitcoin,17685,10952,78,140,0.5994,0.159,0.0,0.841,162
2025-11-04 17:11:35+00:00,@bitcoin,17684,12170,81,207,0.1759,0.1,0.07,0.83,113
2025-11-04 16:00:08+00:00,@bitcoin,17683,12199,29,178,0.0,0.0,0.0,1.0,0
2025-11-04 14:56:35+00:00,@bitcoin,17682,12585,85,196,0.6369,0.191,0.0,0.809,139
2025-11-04 13:46:23+00:00,@bitcoin,17681,13026,65,157,0.0,0.0,0.0,1.0,58
2025-11-03 21:07:02+00:00,@bitcoin,17680,15145,53,81,0.0,0.0,0.0,1.0,218
2025-11-03 19:45:38+00:00,@bitcoin,17679,15973,99,146,0.0,0.0,0.0,1.0,107
2025-11-03 18:32:02+00:00,@bitcoin,17678,13503,101,182,0.0258,0.058,0.0,0.942,98
2025-11-03 17:12:03+00:00,@bitcoin,17677,12834,78,93,0.3818,0.075,0.0,0.925,197
2025-11-03 16:00:36+00:00,@bitcoin,17676,11457,47,99,-0.1779,0.0,0.057,0.943,330
2025-11-03 16:00:08+00:00,@bitcoin,17675,10546,21,127,0.0,0.0,0.0,1.0,0
2025-11-03 14:56:46+00:00,@bitcoin,17674,10572,83,96,0.2263,0.106,0.0,0.894,98
2025-11-03 14:55:49+00:00,@bitcoin,17673,11405,24,50,0.5267,0.105,0.0,0.895,270
2025-11-03 13:28:30+00:00,@bitcoin,17672,11898,65,157,-0.3612,0.0,0.172,0.828,73
2025-11-02 21:08:01+00:00,@bitcoin,17671,12977,82,165,0.2732,0.07,0.026,0.903,258
2025-11-02 19:45:36+00:00,@bitcoin,17670,15969,132,146,-0.6289,0.0,0.152,0.848,124
2025-11-02 18:32:01+00:00,@bitcoin,17669,14109,92,139,0.0,0.0,0.0,1.0,81
2025-11-02 17:11:40+00:00,@bitcoin,17668,15392,172,161,0.0,0.0,0.0,1.0,217
2025-11-02 16:00:09+00:00,@bitcoin,17667,12564,25,102,0.0,0.0,0.0,1.0,0
2025-11-02 15:29:18+00:00,@bitcoin,17666,13538,74,170,-0.4003,0.0,0.278,0.722,35
2025-11-01 16:00:09+00:00,@bitcoin,17665,15558,36,149,0.0,0.0,0.0,1.0,0
2025-10-31 18:34:00+00:00,@bitcoin,17664,16823,100,132,0.0,0.0,0.0,1.0,208
2025-10-31 17:13:02+00:00,@bitcoin,17663,14284,116,164,-0.6705,0.0,0.208,0.792,128
2025-10-31 16:59:01+00:00,@bitcoin,17662,13612,34,36,0.5859,0.161,0.0,0.839,328
2025-10-31 16:00:08+00:00,@bitcoin,17660,12001,32,107,0.0,0.0,0.0,1.0,0
2025-10-31 15:11:41+00:00,@bitcoin,17659,12436,106,145,0.4019,0.081,0.0,0.919,297
2025-10-31 14:09:55+00:00,@bitcoin,17658,12055,104,143,0.2023,0.083,0.0,0.917,131
2025-10-31 12:21:19+00:00,@bitcoin,17657,11497,91,164,0.0,0.0,0.0,1.0,57
2025-10-30 23:45:23+00:00,@bitcoin,17656,12439,88,131,0.6808,0.189,0.0,0.811,175
2025-10-30 22:34:57+00:00,@bitcoin,17655,12710,69,80,0.6258,0.254,0.0,0.746,85
2025-10-30 21:08:01+00:00,@bitcoin,17654,12450,87,90,0.2263,0.073,0.0,0.927,139
2025-10-30 19:45:35+00:00,@bitcoin,17653,13246,111,157,-0.34,0.0,0.179,0.821,66
2025-10-30 18:32:52+00:00,@bitcoin,17652,13000,98,129,0.2732,0.126,0.07,0.804,112
2025-10-30 17:11:40+00:00,@bitcoin,17651,29003,106,123,-0.4588,0.0,0.107,0.893,154
2025-10-30 16:11:54+00:00,@bitcoin,17650,22619,144,151,-0.368,0.137,0.18,0.683,131
2025-10-30 16:00:08+00:00,@bitcoin,17649,11139,23,116,0.0,0.0,0.0,1.0,0
2025-10-30 15:50:34+00:00,@bitcoin,17648,10813,28,41,-0.2244,0.0,0.174,0.826,89
2025-10-30 13:41:30+00:00,@bitcoin,17647,11859,119,196,0.4404,0.097,0.0,0.903,146
2025-10-30 12:21:36+00:00,@bitcoin,17646,20455,80,95,0.2263,0.079,0.0,0.921,130
2025-10-29 23:45:27+00:00,@bitcoin,17645,14839,104,133,0.0,0.111,0.111,0.779,122
2025-10-29 22:32:58+00:00,@bitcoin,17644,12616,86,87,0.8126,0.215,0.0,0.785,263
2025-10-29 21:08:01+00:00,@bitcoin,17643,11601,78,110,0.7096,0.211,0.0,0.789,150
2025-10-29 19:45:33+00:00,@bitcoin,17642,11908,74,112,0.0,0.0,0.0,1.0,91
2025-10-29 18:34:06+00:00,@bitcoin,17641,11867,84,115,-0.296,0.0,0.128,0.872,68
2025-10-29 18:10:24+00:00,@bitcoin,17640,12519,90,182,0.2023,0.211,0.155,0.634,59
2025-10-29 17:11:40+00:00,@bitcoin,17639,12372,159,191,0.0,0.0,0.0,1.0,205
2025-10-29 16:57:40+00:00,@bitcoin,17638,10667,23,43,0.0,0.0,0.0,1.0,319
2025-10-29 16:00:07+00:00,@bitcoin,17637,10473,24,130,0.0,0.0,0.0,1.0,0
2025-10-29 15:03:06+00:00,@bitcoin,17636,11056,70,104,0.7125,0.35,0.0,0.65,68
2025-10-29 13:38:01+00:00,@bitcoin,17635,12712,119,289,0.4019,0.101,0.0,0.899,131
2025-10-29 12:21:22+00:00,@bitcoin,17634,12218,75,125,0.0,0.0,0.0,1.0,131
2025-10-29 01:10:23+00:00,@bitcoin,17633,13708,116,225,0.4939,0.444,0.0,0.556,36
2025-10-28 23:32:52+00:00,@bitcoin,17632,14691,80,102,-0.2732,0.0,0.123,0.877,77
2025-10-28 22:32:32+00:00,@bitcoin,17631,13188,140,150,-0.34,0.0,0.061,0.939,209
2025-10-28 21:08:02+00:00,@bitcoin,17630,13041,88,125,0.0,0.0,0.0,1.0,47
2025-10-28 19:45:30+00:00,@bitcoin,17629,11121,98,105,0.6597,0.178,0.0,0.822,135
