post_date,avg_sentiment,variance,total_posts,pos,neg,neu
2024-11-22 08:00:00+00:00,0.0,0.0,1,0,0,1
2024-11-22 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-22 16:00:00+00:00,0.0,0.0,2,0,0,2
2024-11-22 20:00:00+00:00,-0.1,0.020000000000000004,2,0,0,2
2024-11-23 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-23 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-23 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-23 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-23 16:00:00+00:00,0.0,0.0,2,0,0,2
2024-11-23 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-24 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-24 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-24 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-24 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-24 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-24 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-25 00:00:00+00:00,0.0,0.0,1,0,0,1
2024-11-25 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-25 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-25 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-25 16:00:00+00:00,0.2,0.0,1,1,0,0
2024-11-25 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-26 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-26 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-26 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-26 12:00:00+00:00,0.0,0.0,4,0,0,4
2024-11-26 16:00:00+00:00,0.44999999999999996,0.08999999999999998,4,3,0,1
2024-11-26 20:00:00+00:00,0.08,0.012000000000000002,5,2,0,3
2024-11-27 00:00:00+00:00,0.4,0.08,2,2,0,0
2024-11-27 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-27 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-27 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-27 16:00:00+00:00,0.06666666666666667,0.013333333333333336,3,1,0,2
2024-11-27 20:00:00+00:00,-0.1,0.020000000000000004,2,0,0,2
2024-11-28 00:00:00+00:00,0.0,0.0,1,0,0,1
2024-11-28 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-28 08:00:00+00:00,0.0,0.0,1,0,0,1
2024-11-28 12:00:00+00:00,0.0,0.0,3,0,0,3
2024-11-28 16:00:00+00:00,0.0,0.0,0,0,0,1
2024-11-28 20:00:00+00:00,0.0,0.0,2,0,0,2
2024-11-29 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-29 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-29 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-29 12:00:00+00:00,0.0,0.0,5,0,0,5
2024-11-29 16:00:00+00:00,0.0,0.0,0,0,0,1
2024-11-29 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-30 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-30 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-30 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-11-30 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-11-30 16:00:00+00:00,0.0,0.0,1,0,0,1
2024-11-30 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-01 00:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-01 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-01 08:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-01 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-01 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-01 20:00:00+00:00,-0.05,0.010000000000000002,4,1,0,3
2024-12-02 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-02 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-02 08:00:00+00:00,0.2,0.0,2,2,0,0
2024-12-02 12:00:00+00:00,0.2,0.0,1,1,0,0
2024-12-02 16:00:00+00:00,0.0,0.0,3,0,0,3
2024-12-02 20:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-03 00:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-03 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-03 08:00:00+00:00,0.3,0.18,2,1,0,1
2024-12-03 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-03 16:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-03 20:00:00+00:00,0.1,0.013333333333333336,3,2,0,2
2024-12-04 00:00:00+00:00,0.2,0.08,4,2,0,2
2024-12-04 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-04 08:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-04 12:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-04 16:00:00+00:00,0.0,0.04000000000000001,3,1,0,2
2024-12-04 20:00:00+00:00,0.028571428571428574,0.005714285714285714,7,1,0,6
2024-12-05 00:00:00+00:00,0.1142857142857143,0.05142857142857143,5,2,0,5
2024-12-05 04:00:00+00:00,0.19999999999999998,0.08,4,1,0,3
2024-12-05 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-05 12:00:00+00:00,0.06666666666666667,0.013333333333333336,3,1,0,2
2024-12-05 16:00:00+00:00,0.19999999999999998,0.12,3,1,0,2
2024-12-05 20:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-06 00:00:00+00:00,0.06666666666666667,0.013333333333333336,3,0,0,3
2024-12-06 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-06 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-06 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-06 16:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-06 20:00:00+00:00,0.08,0.03200000000000001,5,2,1,2
2024-12-07 00:00:00+00:00,0.19999999999999998,0.12,3,1,0,2
2024-12-07 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-07 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-07 12:00:00+00:00,0.6,0.0,1,1,0,0
2024-12-07 16:00:00+00:00,0.0,0.0,1,1,0,0
2024-12-07 20:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-08 00:00:00+00:00,-0.2,0.0,2,0,2,0
2024-12-08 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-08 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-08 12:00:00+00:00,0.0,0.0,3,0,0,3
2024-12-08 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-08 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-09 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-09 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-09 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-09 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-09 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-09 20:00:00+00:00,0.2,0.0,2,2,0,0
2024-12-10 00:00:00+00:00,-0.1,0.020000000000000004,2,0,0,2
2024-12-10 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-10 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-10 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-10 16:00:00+00:00,0.0,0.0,4,0,0,4
2024-12-10 20:00:00+00:00,0.16,0.03377777777777777,10,6,0,4
2024-12-11 00:00:00+00:00,0.4,0.07999999999999997,2,2,0,0
2024-12-11 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-11 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-11 12:00:00+00:00,0.6,0.0,1,1,0,0
2024-12-11 16:00:00+00:00,0.15,0.09000000000000001,4,0,0,4
2024-12-11 20:00:00+00:00,0.0,0.0,3,0,0,3
2024-12-12 00:00:00+00:00,0.32,0.07200000000000001,5,4,0,1
2024-12-12 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-12 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-12 12:00:00+00:00,0.2,0.0,1,0,0,1
2024-12-12 16:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-12 20:00:00+00:00,0.1,0.020000000000000004,2,1,0,1
2024-12-13 00:00:00+00:00,0.2,0.0,1,0,0,1
2024-12-13 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-13 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-13 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-13 16:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-13 20:00:00+00:00,0.4666666666666666,0.053333333333333316,3,3,0,0
2024-12-14 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-14 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-14 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-14 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-14 16:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-14 20:00:00+00:00,0.2,0.06,5,3,0,2
2024-12-15 00:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-15 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-15 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-15 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-15 16:00:00+00:00,0.2,0.0,1,1,0,0
2024-12-15 20:00:00+00:00,0.0,0.0,3,0,0,3
2024-12-16 00:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-16 04:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-16 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-16 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-16 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-16 20:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-17 00:00:00+00:00,0.05,0.010000000000000002,4,1,0,3
2024-12-17 04:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-17 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-17 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-17 16:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-17 20:00:00+00:00,0.19999999999999998,0.06857142857142857,8,5,0,3
2024-12-18 00:00:00+00:00,-0.19999999999999998,0.32,2,2,0,0
2024-12-18 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-18 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-18 12:00:00+00:00,0.06666666666666667,0.013333333333333336,3,1,0,2
2024-12-18 16:00:00+00:00,0.03333333333333333,0.15066666666666667,6,2,0,4
2024-12-18 20:00:00+00:00,0.0,0.0,3,0,0,3
2024-12-19 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-19 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-19 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-19 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-19 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-19 20:00:00+00:00,0.4,0.07999999999999997,2,2,0,0
2024-12-20 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-20 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-20 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-20 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-20 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-20 20:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-21 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-21 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-21 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-21 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-21 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-21 20:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-22 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-22 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-22 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-22 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-22 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-22 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-23 00:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-23 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-23 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-23 12:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-23 16:00:00+00:00,0.0,0.0,3,0,0,3
2024-12-23 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-24 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-24 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-24 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-24 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-24 16:00:00+00:00,0.13333333333333333,0.013333333333333336,3,2,0,1
2024-12-24 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-25 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-25 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-25 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-25 12:00:00+00:00,0.0,0.0,1,0,0,1
2024-12-25 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-25 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-26 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-26 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-26 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-26 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-26 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-26 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-27 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-27 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-27 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-27 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-27 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-27 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-28 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-28 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-28 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-28 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-28 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-28 20:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-29 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-29 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-29 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-29 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-29 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-29 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-30 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-30 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-30 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-30 12:00:00+00:00,0.0,0.0,2,0,0,2
2024-12-30 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-30 20:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-31 00:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-31 04:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-31 08:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-31 12:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-31 16:00:00+00:00,0.0,0.0,0,0,0,0
2024-12-31 20:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-01 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-01 04:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-01 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-01 12:00:00+00:00,0.2,0.0,1,1,0,0
2025-01-01 16:00:00+00:00,0.028571428571428574,0.032380952380952385,7,3,0,4
2025-01-01 20:00:00+00:00,0.2,0.0,2,2,0,0
2025-01-02 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-02 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-02 08:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-02 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-02 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-02 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-03 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-03 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-03 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-03 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-03 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-03 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-04 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-04 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-04 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-04 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-04 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-04 20:00:00+00:00,-0.1,0.020000000000000004,2,0,1,1
2025-01-05 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-05 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-05 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-05 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-05 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-05 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-06 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-06 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-06 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-06 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-06 16:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-06 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-07 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-07 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-07 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-07 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-07 16:00:00+00:00,-0.2,0.0,1,0,1,0
2025-01-07 20:00:00+00:00,-0.06666666666666667,0.013333333333333336,3,0,0,3
2025-01-08 00:00:00+00:00,0.3,0.18,2,1,0,1
2025-01-08 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-08 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-08 12:00:00+00:00,-0.2,0.0,1,1,0,0
2025-01-08 16:00:00+00:00,0.4666666666666666,0.21333333333333335,3,3,0,0
2025-01-08 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-09 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-09 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-09 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-09 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-09 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-09 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-10 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-10 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-10 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-10 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-10 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-10 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-11 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-11 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-11 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-11 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-11 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-11 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-12 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-12 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-12 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-12 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-12 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-12 20:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-13 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-13 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-13 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-13 12:00:00+00:00,0.12000000000000002,0.012000000000000002,5,3,0,2
2025-01-13 16:00:00+00:00,0.05,0.010000000000000002,4,1,0,3
2025-01-13 20:00:00+00:00,0.0,0.0,4,0,0,4
2025-01-14 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-14 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-14 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-14 12:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-14 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-14 20:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-15 00:00:00+00:00,0.15000000000000002,0.010000000000000002,4,3,0,1
2025-01-15 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-15 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-15 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-15 16:00:00+00:00,0.0,0.020000000000000004,5,1,1,3
2025-01-15 20:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-16 00:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-16 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-16 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-16 12:00:00+00:00,0.0,0.0,5,0,0,5
2025-01-16 16:00:00+00:00,0.0,0.0,10,0,0,10
2025-01-16 20:00:00+00:00,0.0,0.0,2,1,0,1
2025-01-17 00:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-17 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-17 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-17 12:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-17 16:00:00+00:00,0.0,0.0,4,0,0,5
2025-01-17 20:00:00+00:00,0.075,0.05642857142857143,8,1,1,6
2025-01-18 00:00:00+00:00,0.31428571428571433,0.2247619047619048,7,3,0,4
2025-01-18 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-18 08:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-18 12:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-18 16:00:00+00:00,0.2,0.0,2,1,0,1
2025-01-18 20:00:00+00:00,0.3,0.18,2,1,0,1
2025-01-19 00:00:00+00:00,-0.2,0.0,1,0,1,0
2025-01-19 04:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-19 08:00:00+00:00,0.06666666666666667,0.013333333333333336,3,1,0,2
2025-01-19 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-19 16:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-19 20:00:00+00:00,0.06666666666666667,0.013333333333333336,2,0,0,3
2025-01-20 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-20 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-20 08:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-20 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-20 16:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-20 20:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-21 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-21 04:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-21 08:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-21 12:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-21 16:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-21 20:00:00+00:00,0.0,0.0,5,0,0,5
2025-01-22 00:00:00+00:00,0.0,0.0,0,0,0,0
2025-01-22 04:00:00+00:00,0.0,0.0,2,0,0,2
2025-01-22 08:00:00+00:00,0.1,0.013333333333333336,4,0,0,4
2025-01-22 12:00:00+00:00,0.0,0.0,1,0,0,1
2025-01-22 16:00:00+00:00,0.0,0.0,3,0,0,3
2025-01-22 20:00:00+00:00,0.0,0.0,1,0,0,1
