timestamp,alert_level,priority_score,reasons,news_count,news_sentiment,news_bullish_ratio,btc_price,btc_change
2025-07-29 05:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,-0.011411111111111111,0.0,118800.0,0.2244673740253056
2025-07-29 06:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,118764.85,-0.0295875420875391
2025-07-29 08:00:00,HIGH,7,뉴스 급증 (15건); ⚠️ 뉴스+고래 동시 급증,15.0,0.0,0.19999999999866666,118923.8,0.0348495744154631
2025-07-29 11:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.04170909090909091,0.09090909090826446,118592.38,0.2321122570366762
2025-07-29 13:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.03639090909090909,0.09090909090826446,118621.27,-0.2401711928286753
2025-07-29 16:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.04333636363636364,0.09090909090826446,117739.03,0.2887733995934116
2025-07-30 06:00:00,MEDIUM,4,규제 관련 뉴스 (3건),5.0,0.0,0.0,118287.31,0.2500587750416949
2025-07-30 07:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.09090909090826446,118123.01,-0.1388990923878452
2025-07-30 15:00:00,HIGH,6,뉴스 급증 (13건); 규제 관련 뉴스 (4건),13.0,0.0,0.0,118000.01,-0.6017301194000679
2025-07-30 16:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,117734.8,-0.2247542182411632
2025-07-31 07:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.05673333333333334,0.11111111110987654,118665.97,-0.0217453980385196
2025-07-31 08:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.09090909090826446,118593.94,-0.0606997945577836
2025-07-31 09:00:00,CRITICAL,11,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증; 뉴스+가격급변 (BTC -2.4%),10.0,0.0,0.199999999998,115764.08,-2.386175887233366
2025-07-31 15:00:00,CRITICAL,11,뉴스 급증 (13건); 규제 관련 뉴스 (4건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.0,118306.18,0.3332960742810975
2025-07-31 16:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,118538.53,0.1963971789132212
2025-08-01 08:00:00,CRITICAL,11,뉴스 급증 (13건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.0769230769224852,114615.99,-0.4047383004275984
2025-08-01 10:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.04515,0.0,114762.58,1.2927420651021704
2025-08-01 11:00:00,HIGH,7,뉴스 급증 (16건); ⚠️ 뉴스+고래 동시 급증,16.0,-0.027525,0.0,115305.65,0.4732117385300993
2025-08-01 15:00:00,HIGH,7,뉴스 급증 (14건); ⚠️ 뉴스+고래 동시 급증,14.0,0.0,0.07142857142806122,115357.82,-0.2265874876102525
2025-08-02 07:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,-0.021015384615384616,0.0769230769224852,113982.49,0.2503477418438482
2025-08-02 08:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.074925,0.1249999999984375,113682.01,-0.2636194383891843
2025-08-04 14:00:00,HIGH,6,뉴스 급증 (13건); 규제 관련 뉴스 (4건),13.0,0.0,0.0769230769224852,114736.78,-0.1541154123418375
2025-08-04 15:00:00,CRITICAL,11,뉴스 급증 (13건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.0769230769224852,114826.0,0.0777605925493141
2025-08-04 16:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,115301.0,0.4136693780154354
2025-08-04 21:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.18181818181652892,115111.09,0.2605390588227729
2025-08-05 05:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.04333636363636364,0.0,114405.99,0.0594115380303073
2025-08-05 07:00:00,HIGH,9,규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,113969.7,-0.1829852048496394
2025-08-05 08:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.199999999998,114281.09,0.2732217422700911
2025-08-05 11:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,114827.07,-0.0123648928647357
2025-08-05 13:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,-0.047725,0.0,114381.43,0.3897580556331936
2025-08-05 16:00:00,HIGH,7,뉴스 급증 (17건); ⚠️ 뉴스+고래 동시 급증,17.0,0.0,0.05882352941141869,113175.73,0.2140453716329871
2025-08-06 09:00:00,CRITICAL,11,뉴스 급증 (14건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,14.0,0.0,0.0,114992.27,0.9162495035025532
2025-08-06 10:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.0,114067.2,-0.8044627695409479
2025-08-06 13:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.0,114270.09,0.3123224816969916
2025-08-06 16:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,115132.49,-0.2438008533982905
2025-08-06 17:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,115500.0,0.3192061597903306
2025-08-06 22:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,115106.67,0.0503177869422
2025-08-07 00:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,114890.65,-0.0883711574699797
2025-08-07 07:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.24999999999791667,114787.99,0.1203488774226935
2025-08-07 09:00:00,HIGH,6,뉴스 급증 (10건); 뉴스+가격급변 (BTC 2.2%),10.0,0.0,0.0,117472.01,2.19512627976608
2025-08-07 14:00:00,HIGH,7,뉴스 급증 (15건); ⚠️ 뉴스+고래 동시 급증,15.0,0.048646666666666664,0.06666666666622222,116363.16,-0.2373456790123462
2025-08-07 16:00:00,HIGH,6,뉴스 급증 (17건); 규제 관련 뉴스 (3건),17.0,0.0,0.0,116259.24,-0.3689868035606447
2025-08-08 05:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.099999999999,116530.63,-0.1879057654898597
2025-08-08 06:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.18181818181652892,116740.01,0.1796780812049148
2025-08-08 07:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.18181818181652892,116817.19,0.0661127234784508
2025-08-08 08:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.599999999994,116620.63,-0.1682629071971364
2025-08-08 13:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,116917.97,0.3583590385207058
