timestamp,telegram_message_count,telegram_avg_views,telegram_total_forwards,telegram_total_reactions,telegram_avg_sentiment,telegram_avg_positive,telegram_avg_negative,telegram_avg_neutral,telegram_avg_msg_length,whale_tx_count,whale_volume_sum,whale_volume_mean,whale_volume_max,whale_volume_std,whale_main_coin,twitter_post_count,twitter_likes,twitter_shares,twitter_comments,twitter_engagement,twitter_sentiment,twitter_coin_mentions,telegram_message_count_zscore,whale_tx_count_zscore,twitter_engagement_zscore,triple_spike,telegram_whale_spike,twitter_whale_spike
2025-07-07 17:00:00,5.0,8688.5,181.0,293.0,-0.3965875,0.061,0.216125,0.722625,153.0,14.0,13244.536303961648,946.0383074258319,12273.825,3268.6628023661615,ETH,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.404069909199876,2.5634797776999023,-0.2896198441749919,False,True,False
2025-07-13 15:00:00,7.0,0.0,0.0,1.0,0.4095571428571429,0.2097142857142857,0.013,0.7772857142857142,125.57142857142856,11.0,5630.596398260893,511.8723998418993,5618.36,1693.6342108633328,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.497180901834691,2.1089273301133344,-0.2251832774466416,False,True,False
2025-07-18 07:00:00,7.0,2626.285714285714,2.0,12.0,0.0,0.0,0.0,1.0,39.857142857142854,53.0,11047.941676458082,208.4517297444921,5951.0,876.3803775980407,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0363486445582146,3.8310193242419732,-0.4460391305049918,False,True,False
2025-08-02 11:00:00,7.0,7048.0,39.0,43.0,-0.1000666666666667,0.1293333333333333,0.1255833333333333,0.7450833333333333,102.83333333333334,40.0,7372.39416717361,184.30985417934025,4435.0,721.6934328390912,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172203963921178,3.9969323512089057,-0.43154171530494784,False,True,False
2025-08-08 00:00:00,14.0,5445.0,75.0,80.0,0.09060416666666665,0.09537499999999995,0.0644583333333333,0.8401666666666666,67.95833333333333,53.0,51991.07409614097,980.963662191339,40396.38,5678.791881971179,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5698037421716737,4.366065385534763,-0.4992119082086871,False,True,False
2025-08-11 18:00:00,10.0,11603.083333333332,213.0,249.0,0.09242916666666666,0.04675,0.022708333333333323,0.9306041666666667,118.22916666666667,23.0,3100.85096798868,134.81960730385566,2499.99,530.4452290342857,ETH,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3091066006952814,2.0286710312470304,-0.37143934239154514,False,True,False
2025-08-25 03:00:00,4.0,11778.75,162.0,135.0,0.0583,0.042,0.022,0.936,78.25,65.0,2569.594135961015,39.53221747632331,2413.1723,299.2717990272932,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.728477491350917,3.086568319156005,-0.45557891540769385,False,True,False
2025-09-07 10:00:00,9.0,7677.333333333333,154.0,93.0,0.321925,0.19049999999999995,0.0,0.8094999999999999,57.41666666666667,105.0,2873.467841890395,27.366360398956143,1148.998085706815,126.320470618328,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1862983418015585,4.638553445335711,-0.39705209720393464,False,True,False
2025-09-15 16:00:00,6.0,9009.416666666666,332.0,436.0,0.08305,0.03891666666666666,0.008416666666666668,0.9526666666666667,96.83333333333333,31.0,17268.104498631896,557.0356289881257,16956.880999999998,3044.157927677501,ETH,7.0,391.0,19.0,39.0,526.0,0.1142857142857143,0.0,2.609011302707711,2.684463088104594,0.04377178443192547,False,True,False
2025-09-25 07:00:00,6.0,6318.666666666667,128.0,112.0,0.2533166666666667,0.0951111111111111,0.008666666666666666,0.8962222222222223,144.94444444444446,111.0,3033.1559952014472,27.325729686499525,1087.4084757096434,129.83460452879757,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114064774336051,2.6733502664031086,-0.7046309737014425,False,True,False
2025-10-15 22:00:00,18.0,0.0,0.0,0.0,0.3371111111111111,0.1267222222222222,0.0283888888888888,0.8449444444444444,146.83333333333334,122.0,3461.491052293009,28.37287747781155,938.32834,116.8995002974281,ETH,1.0,5533.0,668.0,601.0,8739.0,0.2,0.0,2.1305436079722244,3.7638377975197153,1.2136059301106144,False,True,False
2025-10-19 22:00:00,5.0,16864.25,215.0,334.0,0.2169625,0.09575,0.011,0.89325,78.25,701.0,20959.63880501936,29.899627396603936,6748.0,357.60424676849334,ETH,1.0,7.0,4.0,2.0,23.0,0.2,0.0,2.25614212856073,4.679091604416414,-0.4808355637357903,False,True,False
2025-10-20 22:00:00,7.0,13940.0,136.0,202.0,-0.02590833333333334,0.018999999999999965,0.0325,0.9485833333333332,170.16666666666666,1726.0,55583.01464641047,32.20336885655299,9585.0,412.9163208300138,ETH,6.0,17620.0,1112.0,1400.0,23756.0,0.03333333333333333,0.0,2.478159032166451,4.688255712072402,2.8665660617278954,True,True,True
2025-10-31 01:00:00,13.0,0.0,0.0,1.0,0.2847153846153846,0.3656923076923076,0.0369230769230769,0.5973846153846154,58.76923076923077,639.0,83095.31083040047,130.03961006322453,18202.9854,902.0315645820951,ETH,16.0,6242.0,540.0,446.0,8754.0,0.025,1.0,3.8097761008067823,3.6882741236713366,-0.2749055293661672,False,True,False
