timestamp,news_count,news_sentiment_avg,news_positive_avg,news_negative_avg,news_neutral_avg,news_title_length,news_content_length,news_bitcoin_mentions,news_ethereum_mentions,news_altcoin_mentions,news_regulation_mentions,news_whale_mentions,news_bullish_count,news_bearish_count,news_bullish_ratio,news_bearish_ratio
2025-08-12 19:00:00,3,0.0,0.0,0.0,1.0,39.666666666666664,163.66666666666666,1,0,1,0,0,0,0,0.0,0.0
2025-08-12 20:00:00,2,0.0,0.0,0.0,1.0,30.5,169.5,1,0,1,1,0,0,0,0.0,0.0
2025-08-12 21:00:00,4,0.0,0.0,0.0,1.0,33.25,169.75,1,0,1,0,0,0,0,0.0,0.0
2025-08-12 22:00:00,3,0.0,0.0,0.0,1.0,32.333333333333336,164.33333333333334,1,1,0,2,0,0,0,0.0,0.0
2025-08-12 23:00:00,4,0.0,0.0,0.0,1.0,41.5,165.25,1,0,0,0,0,2,0,0.4999999999875,0.0
2025-08-13 00:00:00,5,0.07224,0.0126,0.0,0.9874,37.0,166.0,0,1,1,0,0,2,0,0.399999999992,0.0
2025-08-13 01:00:00,2,0.0,0.0,0.0,1.0,39.5,170.0,0,0,0,0,0,1,0,0.499999999975,0.0
2025-08-13 02:00:00,5,0.0,0.0,0.0,1.0,34.2,166.4,1,1,2,2,1,3,0,0.599999999988,0.0
2025-08-13 03:00:00,2,0.0,0.0,0.0,1.0,40.0,169.0,0,0,1,0,0,1,0,0.499999999975,0.0
2025-08-13 04:00:00,4,0.0,0.0,0.0,1.0,35.0,169.75,0,1,0,0,1,0,0,0.0,0.0
2025-08-13 05:00:00,3,0.0,0.0,0.0,1.0,35.666666666666664,130.66666666666666,0,2,1,1,0,2,0,0.6666666666444444,0.0
2025-08-13 06:00:00,12,0.0,0.0,0.0,1.0,34.75,165.75,1,2,0,1,0,2,0,0.16666666666527777,0.0
2025-08-13 07:00:00,9,0.0,0.0,0.0,1.0,38.55555555555556,168.22222222222223,1,3,0,0,0,2,0,0.22222222221975307,0.0
2025-08-13 08:00:00,13,0.0,0.0,0.0,1.0,37.30769230769231,163.07692307692307,4,5,2,2,0,3,1,0.23076923076745562,0.0769230769224852
2025-08-13 09:00:00,7,0.0,0.0,0.0,1.0,34.57142857142857,155.57142857142858,2,1,0,0,0,4,0,0.5714285714204081,0.0
2025-08-13 10:00:00,14,0.0,0.0,0.0,1.0,38.5,168.14285714285714,3,2,1,0,1,1,0,0.07142857142806122,0.0
2025-08-13 11:00:00,5,0.0,0.0,0.0,1.0,38.4,169.6,0,1,2,1,0,0,0,0.0,0.0
2025-08-13 12:00:00,6,0.0,0.0,0.0,1.0,34.5,170.0,0,0,2,0,0,0,0,0.0,0.0
2025-08-13 13:00:00,5,0.0,0.0,0.0,1.0,44.8,169.6,3,1,0,0,0,0,0,0.0,0.0
2025-08-13 14:00:00,10,0.0,0.0,0.0,1.0,38.3,170.0,0,2,2,0,2,2,0,0.199999999998,0.0
2025-08-13 15:00:00,9,0.0,0.0,0.0,1.0,37.44444444444444,163.66666666666666,1,2,1,0,1,1,1,0.11111111110987654,0.11111111110987654
2025-08-13 16:00:00,5,0.0,0.0,0.0,1.0,33.6,166.0,1,0,0,0,1,2,0,0.399999999992,0.0
2025-08-13 17:00:00,5,0.0,0.0,0.0,1.0,35.4,150.4,1,1,0,1,0,1,0,0.199999999996,0.0
2025-08-13 18:00:00,6,0.08600000000000001,0.012499999999999999,0.0,0.9874999999999999,46.166666666666664,169.5,2,2,1,1,1,0,0,0.0,0.0
2025-08-13 19:00:00,5,0.0,0.0,0.0,1.0,40.0,169.6,0,1,1,0,1,2,0,0.399999999992,0.0
2025-08-13 20:00:00,4,0.0,0.0,0.0,1.0,39.5,164.5,0,2,0,0,1,2,0,0.4999999999875,0.0
2025-08-13 21:00:00,4,0.0,0.0,0.0,1.0,48.25,160.75,0,2,0,0,0,1,0,0.24999999999375,0.0
2025-08-13 22:00:00,4,0.0,0.0,0.0,1.0,42.75,170.0,3,1,0,0,0,0,0,0.0,0.0
2025-08-13 23:00:00,4,0.0,0.0,0.0,1.0,40.75,165.5,1,1,0,0,0,1,0,0.24999999999375,0.0
2025-08-14 00:00:00,3,0.0,0.0,0.0,1.0,34.0,164.33333333333334,1,1,1,0,0,1,0,0.3333333333222222,0.0
2025-08-14 01:00:00,1,0.0,0.0,0.0,1.0,32.0,170.0,0,1,0,0,0,0,0,0.0,0.0
2025-08-14 02:00:00,2,0.0,0.0,0.0,1.0,40.0,169.5,0,1,0,0,0,0,0,0.0,0.0
2025-08-14 03:00:00,1,0.0,0.0,0.0,1.0,34.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-14 04:00:00,6,0.0,0.0,0.0,1.0,33.5,166.66666666666666,0,0,1,1,0,1,0,0.16666666666388888,0.0
2025-08-14 05:00:00,2,0.0,0.0,0.0,1.0,36.0,160.5,1,0,1,0,2,0,0,0.0,0.0
2025-08-14 06:00:00,6,0.0,0.0,0.0,1.0,35.666666666666664,148.33333333333334,3,2,0,0,0,1,0,0.16666666666388888,0.0
2025-08-14 07:00:00,5,0.0,0.0,0.0,1.0,45.6,168.2,1,0,0,2,0,1,0,0.199999999996,0.0
2025-08-14 08:00:00,10,0.0,0.0,0.0,1.0,39.6,162.2,6,3,1,1,0,3,0,0.299999999997,0.0
2025-08-14 09:00:00,12,0.0,0.0,0.0,1.0,37.333333333333336,161.0,4,0,2,0,1,4,0,0.33333333333055554,0.0
2025-08-14 10:00:00,5,0.0,0.0,0.0,1.0,33.0,166.0,0,0,0,0,0,2,0,0.399999999992,0.0
2025-08-14 11:00:00,12,0.0,0.0,0.0,1.0,37.5,170.0,2,1,2,0,0,1,2,0.08333333333263888,0.16666666666527777
2025-08-14 12:00:00,7,0.0,0.0,0.0,1.0,39.42857142857143,169.85714285714286,3,3,0,0,1,1,0,0.14285714285510204,0.0
2025-08-14 13:00:00,6,0.0,0.0,0.0,1.0,37.666666666666664,166.83333333333334,1,0,1,0,0,0,1,0.0,0.16666666666388888
2025-08-14 14:00:00,15,0.0,0.0,0.0,1.0,39.266666666666666,167.13333333333333,4,5,3,2,1,3,1,0.19999999999866666,0.06666666666622222
2025-08-14 15:00:00,4,0.0,0.0,0.0,1.0,33.5,169.75,1,0,1,0,0,0,0,0.0,0.0
2025-08-14 16:00:00,11,0.0,0.0,0.0,1.0,37.90909090909091,161.63636363636363,5,1,1,0,0,1,0,0.09090909090826446,0.0
2025-08-14 17:00:00,10,0.0,0.0,0.0,1.0,38.8,166.3,3,3,0,2,0,1,1,0.099999999999,0.099999999999
2025-08-14 18:00:00,6,0.0,0.0,0.0,1.0,37.833333333333336,164.33333333333334,1,1,1,0,1,0,0,0.0,0.0
2025-08-14 19:00:00,3,0.0,0.0,0.0,1.0,41.0,163.0,1,0,1,0,0,2,0,0.6666666666444444,0.0
2025-08-14 20:00:00,2,0.0,0.0,0.0,1.0,39.0,153.0,1,0,2,0,1,1,1,0.499999999975,0.499999999975
2025-08-14 21:00:00,6,0.0,0.0,0.0,1.0,32.166666666666664,170.0,1,1,3,0,1,2,0,0.33333333332777776,0.0
2025-08-14 22:00:00,3,0.0,0.0,0.0,1.0,36.333333333333336,168.33333333333334,0,2,0,0,0,2,0,0.6666666666444444,0.0
2025-08-14 23:00:00,3,0.0,0.0,0.0,1.0,44.0,160.33333333333334,2,1,0,0,0,0,0,0.0,0.0
2025-08-15 00:00:00,4,0.0,0.0,0.0,1.0,34.0,169.75,2,2,0,1,0,1,0,0.24999999999375,0.0
2025-08-15 01:00:00,3,0.0,0.0,0.0,1.0,41.0,170.0,3,0,1,0,0,0,0,0.0,0.0
2025-08-15 02:00:00,3,0.0,0.0,0.0,1.0,33.666666666666664,169.66666666666666,1,0,0,0,0,1,1,0.3333333333222222,0.3333333333222222
2025-08-15 03:00:00,2,0.0,0.0,0.0,1.0,36.5,169.0,2,0,0,0,0,0,0,0.0,0.0
2025-08-15 04:00:00,3,0.0,0.0,0.0,1.0,30.333333333333332,170.0,0,1,1,0,0,1,0,0.3333333333222222,0.0
2025-08-15 05:00:00,2,0.0,0.0,0.0,1.0,29.0,161.0,0,0,1,0,0,0,0,0.0,0.0
2025-08-15 06:00:00,7,0.0,0.0,0.0,1.0,34.714285714285715,154.85714285714286,3,1,1,0,0,1,2,0.14285714285510204,0.2857142857102041
2025-08-15 07:00:00,3,0.0,0.0,0.0,1.0,38.666666666666664,170.0,2,1,0,0,0,1,1,0.3333333333222222,0.3333333333222222
2025-08-15 08:00:00,8,0.0,0.0,0.0,1.0,37.125,169.125,2,0,0,2,0,0,0,0.0,0.0
2025-08-15 09:00:00,8,0.0,0.0,0.0,1.0,39.5,167.25,2,0,2,0,0,0,0,0.0,0.0
2025-08-15 10:00:00,7,0.0,0.0,0.0,1.0,41.142857142857146,167.14285714285714,3,3,0,1,0,1,2,0.14285714285510204,0.2857142857102041
2025-08-15 11:00:00,5,0.0,0.0,0.0,1.0,41.0,158.6,1,0,0,0,0,1,1,0.199999999996,0.199999999996
2025-08-15 12:00:00,9,0.0,0.0,0.0,1.0,37.888888888888886,163.55555555555554,2,1,2,1,0,0,1,0.0,0.11111111110987654
2025-08-15 13:00:00,1,0.0,0.0,0.0,1.0,50.0,170.0,0,0,1,0,0,1,0,0.9999999999,0.0
2025-08-15 14:00:00,3,0.0,0.0,0.0,1.0,34.333333333333336,170.0,1,1,2,0,2,0,0,0.0,0.0
2025-08-15 15:00:00,2,0.0,0.0,0.0,1.0,40.0,169.5,0,1,0,0,0,0,0,0.0,0.0
2025-08-15 16:00:00,6,0.0,0.0,0.0,1.0,40.833333333333336,163.66666666666666,3,2,1,2,1,1,1,0.16666666666388888,0.16666666666388888
2025-08-15 17:00:00,5,0.0,0.0,0.0,1.0,32.8,161.6,0,0,1,1,1,0,1,0.0,0.199999999996
2025-08-15 18:00:00,4,0.0,0.0,0.0,1.0,38.75,169.75,3,2,0,0,1,1,0,0.24999999999375,0.0
2025-08-15 19:00:00,3,0.0,0.0,0.0,1.0,37.0,169.66666666666666,1,1,1,1,0,0,0,0.0,0.0
2025-08-15 20:00:00,3,0.0,0.0,0.0,1.0,35.333333333333336,164.0,1,0,0,0,0,0,0,0.0,0.0
2025-08-15 21:00:00,2,0.0,0.0,0.0,1.0,42.0,161.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-15 22:00:00,2,0.0,0.0,0.0,1.0,33.0,170.0,0,1,1,0,0,1,0,0.499999999975,0.0
2025-08-15 23:00:00,4,0.146475,0.02325,0.0,0.97675,41.0,149.25,3,0,1,1,0,0,0,0.0,0.0
2025-08-16 00:00:00,6,0.0,0.0,0.0,1.0,33.833333333333336,164.5,3,2,1,1,0,1,1,0.16666666666388888,0.16666666666388888
2025-08-16 01:00:00,2,0.0,0.0,0.0,1.0,34.0,169.0,2,0,0,0,0,0,0,0.0,0.0
2025-08-16 02:00:00,4,0.0,0.0,0.0,1.0,33.0,169.75,1,2,0,1,0,0,1,0.0,0.24999999999375
2025-08-16 04:00:00,3,0.0,0.0,0.0,1.0,37.0,170.0,1,1,0,0,0,0,0,0.0,0.0
2025-08-16 05:00:00,4,0.0,0.0,0.0,1.0,34.75,159.0,3,0,0,0,0,0,0,0.0,0.0
2025-08-16 06:00:00,6,0.0,0.0,0.0,1.0,36.333333333333336,166.33333333333334,1,1,2,0,0,0,0,0.0,0.0
2025-08-16 07:00:00,7,0.0,0.0,0.0,1.0,37.142857142857146,152.85714285714286,1,3,1,0,0,1,2,0.14285714285510204,0.2857142857102041
2025-08-16 08:00:00,5,0.0,0.0,0.0,1.0,34.8,154.4,0,0,0,0,0,0,0,0.0,0.0
2025-08-16 09:00:00,2,0.0,0.0,0.0,1.0,33.0,169.5,0,0,2,0,0,1,0,0.499999999975,0.0
2025-08-16 10:00:00,2,0.0,0.0,0.0,1.0,31.0,160.5,0,0,0,1,0,0,0,0.0,0.0
2025-08-16 11:00:00,2,0.0,0.0,0.0,1.0,43.0,160.5,0,0,0,0,0,0,0,0.0,0.0
2025-08-16 12:00:00,4,0.0,0.0,0.0,1.0,37.75,146.25,1,1,0,0,0,1,1,0.24999999999375,0.24999999999375
2025-08-16 13:00:00,2,0.0,0.0,0.0,1.0,40.0,167.5,1,1,0,0,1,0,0,0.0,0.0
2025-08-16 14:00:00,4,0.0,0.0,0.0,1.0,35.75,170.0,1,0,2,0,1,0,0,0.0,0.0
2025-08-16 15:00:00,1,0.0,0.0,0.0,1.0,47.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-16 16:00:00,3,0.0,0.0,0.0,1.0,34.666666666666664,169.66666666666666,1,0,1,0,0,0,0,0.0,0.0
2025-08-16 17:00:00,5,0.0,0.0,0.0,1.0,37.6,166.4,0,0,0,1,0,0,0,0.0,0.0
2025-08-16 18:00:00,1,0.0,0.0,0.0,1.0,42.0,170.0,1,0,0,0,0,0,0,0.0,0.0
2025-08-16 19:00:00,3,0.0,0.0,0.0,1.0,29.666666666666668,170.0,1,0,0,1,0,0,0,0.0,0.0
2025-08-16 20:00:00,6,0.0,0.0,0.0,1.0,34.0,161.33333333333334,0,1,3,1,1,0,0,0.0,0.0
2025-08-16 21:00:00,4,0.0,0.0,0.0,1.0,41.25,149.75,1,1,2,1,0,0,0,0.0,0.0
2025-08-17 00:00:00,1,0.0,0.0,0.0,1.0,52.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-17 02:00:00,1,0.0,0.0,0.0,1.0,27.0,170.0,0,1,0,0,0,0,0,0.0,0.0
2025-08-17 03:00:00,1,0.0,0.0,0.0,1.0,19.0,170.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-17 04:00:00,3,0.0,0.0,0.0,1.0,28.333333333333332,163.66666666666666,1,0,0,0,0,0,0,0.0,0.0
2025-08-17 05:00:00,1,0.0,0.0,0.0,1.0,35.0,170.0,1,0,0,0,0,0,0,0.0,0.0
2025-08-17 06:00:00,6,0.09765,0.016833333333333336,0.0,0.9831666666666666,32.0,160.83333333333334,2,0,1,1,0,0,0,0.0,0.0
2025-08-17 07:00:00,5,0.0,0.0,0.0,1.0,37.6,164.6,0,1,0,0,0,2,0,0.399999999992,0.0
2025-08-17 08:00:00,8,0.0,0.0,0.0,1.0,33.25,166.625,2,0,1,1,0,1,0,0.1249999999984375,0.0
2025-08-17 09:00:00,4,0.0,0.0,0.0,1.0,39.25,167.5,1,1,2,0,0,0,1,0.0,0.24999999999375
2025-08-17 10:00:00,5,-0.06364,0.0,0.0112,0.9888,34.4,150.0,0,2,0,1,1,0,0,0.0,0.0
2025-08-17 11:00:00,3,0.0,0.0,0.0,1.0,36.333333333333336,157.0,0,1,1,0,0,0,0,0.0,0.0
2025-08-17 12:00:00,3,0.0,0.0,0.0,1.0,29.333333333333332,155.0,1,0,0,0,0,1,0,0.3333333333222222,0.0
2025-08-17 13:00:00,2,0.0,0.0,0.0,1.0,34.0,170.0,1,0,0,0,0,1,0,0.499999999975,0.0
2025-08-17 14:00:00,4,0.142975,0.032,0.0,0.968,35.25,140.75,0,0,0,0,0,0,0,0.0,0.0
2025-08-17 15:00:00,3,0.0,0.0,0.0,1.0,32.0,160.33333333333334,1,1,0,0,0,0,1,0.0,0.3333333333222222
2025-08-17 16:00:00,1,0.0,0.0,0.0,1.0,40.0,150.0,1,0,0,0,0,0,0,0.0,0.0
2025-08-17 17:00:00,3,0.0,0.0,0.0,1.0,33.333333333333336,164.66666666666666,0,1,1,0,0,0,0,0.0,0.0
2025-08-17 18:00:00,7,0.0,0.0,0.0,1.0,33.142857142857146,154.85714285714286,2,1,1,1,0,2,0,0.2857142857102041,0.0
2025-08-17 20:00:00,1,0.0,0.0,0.0,1.0,27.0,170.0,0,0,1,0,0,0,0,0.0,0.0
2025-08-17 21:00:00,1,0.0,0.0,0.0,1.0,32.0,170.0,0,0,0,1,0,0,0,0.0,0.0
2025-08-17 22:00:00,1,0.0,0.0,0.0,1.0,47.0,170.0,0,0,1,0,0,1,0,0.9999999999,0.0
2025-08-18 01:00:00,3,0.0,0.0,0.0,1.0,32.666666666666664,170.0,1,2,1,1,0,0,0,0.0,0.0
2025-08-18 03:00:00,1,0.0,0.0,0.0,1.0,34.0,169.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-18 04:00:00,4,0.0,0.0,0.0,1.0,33.5,169.75,3,0,0,0,0,1,0,0.24999999999375,0.0
2025-08-18 05:00:00,6,0.0,0.0,0.0,1.0,40.333333333333336,170.0,0,1,2,0,0,1,0,0.16666666666388888,0.0
2025-08-18 06:00:00,5,0.0,0.0,0.0,1.0,33.4,145.2,2,0,0,2,0,0,0,0.0,0.0
2025-08-18 07:00:00,5,0.0,0.0,0.0,1.0,36.8,162.6,1,1,1,1,0,1,0,0.199999999996,0.0
2025-08-18 08:00:00,12,-0.015091666666666665,0.00525,0.005750000000000001,0.989,35.166666666666664,168.0,2,1,2,1,0,1,1,0.08333333333263888,0.08333333333263888
2025-08-18 09:00:00,7,0.0,0.0,0.0,1.0,34.0,169.0,3,1,2,1,0,1,1,0.14285714285510204,0.14285714285510204
2025-08-18 10:00:00,6,0.0,0.0,0.0,1.0,37.0,169.66666666666666,2,0,0,0,0,0,0,0.0,0.0
2025-08-18 11:00:00,8,0.0,0.0,0.0,1.0,36.75,169.625,2,2,1,0,2,0,0,0.0,0.0
2025-08-18 12:00:00,4,0.0,0.0,0.0,1.0,37.0,165.25,2,1,1,0,0,0,1,0.0,0.24999999999375
2025-08-18 13:00:00,6,0.0,0.0,0.0,1.0,41.0,163.66666666666666,1,3,2,0,0,1,2,0.16666666666388888,0.33333333332777776
2025-08-18 14:00:00,12,0.0,0.0,0.0,1.0,37.916666666666664,168.5,5,2,2,1,0,1,2,0.08333333333263888,0.16666666666527777
2025-08-18 15:00:00,9,0.0,0.0,0.0,1.0,34.77777777777778,155.77777777777777,0,0,1,3,0,0,1,0.0,0.11111111110987654
2025-08-18 16:00:00,8,0.0,0.0,0.0,1.0,33.75,155.5,0,0,1,1,0,0,0,0.0,0.0
2025-08-18 17:00:00,15,0.0,0.0,0.0,1.0,37.93333333333333,153.46666666666667,5,1,3,3,0,2,3,0.13333333333244443,0.19999999999866666
2025-08-18 18:00:00,6,0.0,0.0,0.0,1.0,38.833333333333336,163.16666666666666,1,0,0,1,0,0,0,0.0,0.0
2025-08-18 19:00:00,4,0.0,0.0,0.0,1.0,37.25,154.75,0,2,0,0,1,0,1,0.0,0.24999999999375
2025-08-18 20:00:00,3,0.0,0.0,0.0,1.0,39.0,158.0,0,0,1,1,0,0,0,0.0,0.0
2025-08-18 21:00:00,6,-0.0999,0.0,0.015833333333333335,0.9841666666666667,38.5,164.33333333333334,2,1,0,0,1,0,1,0.0,0.16666666666388888
2025-08-18 22:00:00,5,0.0,0.0,0.0,1.0,39.0,160.6,2,0,1,0,0,0,2,0.0,0.399999999992
2025-08-18 23:00:00,4,0.0,0.0,0.0,1.0,42.5,169.75,2,0,0,1,0,1,1,0.24999999999375,0.24999999999375
2025-08-19 00:00:00,9,0.0,0.0,0.0,1.0,38.0,163.44444444444446,3,4,2,0,1,0,2,0.0,0.22222222221975307
2025-08-19 01:00:00,4,0.0,0.0,0.0,1.0,33.0,170.0,2,0,0,1,1,0,1,0.0,0.24999999999375
2025-08-19 02:00:00,6,0.0,0.0,0.0,1.0,34.666666666666664,166.33333333333334,0,2,2,0,1,1,3,0.16666666666388888,0.49999999999166667
2025-08-19 03:00:00,1,0.0,0.0,0.0,1.0,31.0,170.0,1,0,0,0,0,1,0,0.9999999999,0.0
2025-08-19 04:00:00,4,0.0,0.0,0.0,1.0,33.5,169.75,0,1,2,1,0,1,0,0.24999999999375,0.0
2025-08-19 05:00:00,5,0.0,0.0,0.0,1.0,32.8,140.0,1,0,0,2,0,0,0,0.0,0.0
2025-08-19 06:00:00,8,0.0,0.0,0.0,1.0,35.125,156.75,3,1,0,1,0,0,0,0.0,0.0
2025-08-19 07:00:00,11,0.0,0.0,0.0,1.0,39.45454545454545,150.8181818181818,6,2,0,0,0,1,1,0.09090909090826446,0.09090909090826446
2025-08-19 08:00:00,6,0.0,0.0,0.0,1.0,37.666666666666664,167.0,2,3,1,0,1,1,2,0.16666666666388888,0.33333333332777776
2025-08-19 09:00:00,13,0.0,0.0,0.0,1.0,38.15384615384615,154.3846153846154,2,3,1,1,0,0,2,0.0,0.1538461538449704
2025-08-19 10:00:00,13,0.0,0.0,0.0,1.0,34.92307692307692,157.46153846153845,3,1,1,3,1,1,2,0.0769230769224852,0.1538461538449704
2025-08-19 11:00:00,2,0.0,0.0,0.0,1.0,48.5,162.0,1,0,1,0,0,0,0,0.0,0.0
2025-08-19 12:00:00,5,0.0,0.0,0.0,1.0,34.0,166.0,1,1,1,0,0,1,1,0.199999999996,0.199999999996
2025-08-19 13:00:00,8,0.0,0.0,0.0,1.0,35.125,167.375,2,0,1,1,0,1,1,0.1249999999984375,0.1249999999984375
2025-08-19 14:00:00,11,0.0,0.0,0.0,1.0,36.63636363636363,169.9090909090909,2,1,0,1,0,1,0,0.09090909090826446,0.0
2025-08-19 15:00:00,9,0.01976666666666667,0.0041111111111111105,0.0,0.995888888888889,38.888888888888886,169.77777777777777,0,0,1,0,1,0,0,0.0,0.0
2025-08-19 16:00:00,13,0.0,0.0,0.0,1.0,39.46153846153846,166.84615384615384,4,1,1,2,0,1,0,0.0769230769224852,0.0
2025-08-19 17:00:00,12,0.05485,0.009083333333333334,0.0,0.9909166666666667,35.666666666666664,161.33333333333334,1,2,2,1,1,1,1,0.08333333333263888,0.08333333333263888
2025-08-19 18:00:00,5,0.0,0.0,0.0,1.0,40.2,164.8,3,1,0,0,0,0,1,0.0,0.199999999996
2025-08-19 19:00:00,2,0.0,0.0,0.0,1.0,28.0,159.5,0,0,1,0,0,0,0,0.0,0.0
2025-08-19 20:00:00,4,0.0,0.0,0.0,1.0,44.0,165.25,2,0,0,0,0,0,0,0.0,0.0
2025-08-19 21:00:00,4,0.0,0.0,0.0,1.0,44.5,163.0,0,0,0,0,0,0,0,0.0,0.0
2025-08-19 22:00:00,5,0.0,0.0,0.0,1.0,39.6,169.8,1,1,0,0,0,0,0,0.0,0.0
2025-08-19 23:00:00,4,0.0,0.0,0.0,1.0,36.0,166.0,3,1,2,0,0,0,1,0.0,0.24999999999375
2025-08-20 00:00:00,6,0.04933333333333333,0.009666666666666667,0.0,0.9903333333333334,36.333333333333336,166.83333333333334,1,3,0,1,0,1,0,0.16666666666388888,0.0
2025-08-20 01:00:00,4,0.0,0.0,0.0,1.0,39.5,169.5,0,1,0,1,0,0,1,0.0,0.24999999999375
2025-08-20 02:00:00,2,0.0,0.0,0.0,1.0,39.5,170.0,1,1,0,0,0,0,1,0.0,0.499999999975
2025-08-20 03:00:00,3,0.0,0.0,0.0,1.0,32.333333333333336,166.33333333333334,0,0,1,0,0,0,0,0.0,0.0
2025-08-20 04:00:00,5,0.0,0.0,0.0,1.0,33.8,169.0,1,0,1,0,0,0,1,0.0,0.199999999996
2025-08-20 05:00:00,9,0.0,0.0,0.0,1.0,33.333333333333336,159.0,3,0,1,3,1,0,2,0.0,0.22222222221975307
2025-08-20 06:00:00,7,0.0,0.0,0.0,1.0,34.142857142857146,170.0,1,2,0,0,2,0,1,0.0,0.14285714285510204
2025-08-20 07:00:00,5,0.0,0.0,0.0,1.0,32.4,169.6,3,0,0,0,0,0,1,0.0,0.199999999996
2025-08-20 08:00:00,7,0.0,0.0,0.0,1.0,39.42857142857143,141.57142857142858,2,2,0,3,0,0,3,0.0,0.4285714285653061
2025-08-20 09:00:00,6,0.0,0.0,0.0,1.0,32.0,153.0,0,1,0,0,1,0,0,0.0,0.0
2025-08-20 10:00:00,16,0.0319125,0.004625,0.0,0.995375,35.9375,168.8125,6,0,2,1,1,1,1,0.06249999999960938,0.06249999999960938
2025-08-20 11:00:00,6,0.0,0.0,0.0,1.0,33.666666666666664,157.33333333333334,1,0,1,1,0,0,0,0.0,0.0
2025-08-20 12:00:00,5,0.0,0.0,0.0,1.0,38.4,166.6,1,2,1,1,0,1,0,0.199999999996,0.0
2025-08-20 13:00:00,7,0.0516,0.009,0.0,0.991,39.857142857142854,169.0,2,0,0,2,0,1,0,0.14285714285510204,0.0
2025-08-20 14:00:00,10,0.0,0.0,0.0,1.0,41.2,167.9,1,3,0,0,0,1,0,0.099999999999,0.0
2025-08-20 15:00:00,7,-0.045457142857142856,0.0,0.008428571428571428,0.9915714285714285,43.857142857142854,167.0,3,0,0,1,0,0,1,0.0,0.14285714285510204
2025-08-20 16:00:00,12,0.0,0.0,0.0,1.0,37.333333333333336,157.91666666666666,5,0,1,0,0,0,1,0.0,0.08333333333263888
2025-08-20 17:00:00,8,0.0,0.0,0.0,1.0,35.625,167.375,3,2,1,0,1,1,2,0.1249999999984375,0.249999999996875
2025-08-20 18:00:00,3,0.0,0.0,0.0,1.0,39.666666666666664,137.0,0,0,0,1,0,0,0,0.0,0.0
2025-08-20 19:00:00,3,0.0,0.0,0.0,1.0,38.0,163.0,0,0,1,0,1,0,0,0.0,0.0
2025-08-20 20:00:00,3,0.24323333333333333,0.037,0.0,0.9630000000000001,35.0,157.66666666666666,0,0,2,0,0,0,0,0.0,0.0
2025-08-20 21:00:00,5,0.0,0.0,0.0,1.0,39.8,165.6,2,0,1,0,0,0,0,0.0,0.0
2025-08-20 22:00:00,3,0.0,0.0,0.0,1.0,34.333333333333336,169.66666666666666,1,0,1,0,0,0,0,0.0,0.0
2025-08-20 23:00:00,2,0.0,0.0,0.0,1.0,36.5,162.5,0,0,1,0,0,0,0,0.0,0.0
2025-08-21 00:00:00,7,0.0,0.0,0.0,1.0,36.285714285714285,166.85714285714286,1,1,0,0,0,1,2,0.14285714285510204,0.2857142857102041
2025-08-21 01:00:00,4,0.0,0.0,0.0,1.0,37.25,161.5,1,0,0,0,0,1,0,0.24999999999375,0.0
2025-08-21 02:00:00,3,0.0,0.0,0.0,1.0,35.333333333333336,169.66666666666666,1,1,0,0,0,1,1,0.3333333333222222,0.3333333333222222
2025-08-21 03:00:00,4,0.0,0.0,0.0,1.0,34.5,165.75,2,0,1,0,0,0,0,0.0,0.0
2025-08-21 04:00:00,7,0.0,0.0,0.0,1.0,36.57142857142857,163.14285714285714,1,0,2,0,0,1,1,0.14285714285510204,0.14285714285510204
2025-08-21 05:00:00,6,0.0,0.0,0.0,1.0,35.166666666666664,169.33333333333334,1,2,1,2,0,0,1,0.0,0.16666666666388888
2025-08-21 06:00:00,5,0.0,0.0,0.0,1.0,38.8,166.6,0,0,1,3,0,1,0,0.199999999996,0.0
2025-08-21 07:00:00,11,0.0,0.0,0.0,1.0,36.63636363636363,168.36363636363637,2,0,1,1,1,0,3,0.0,0.2727272727247934
2025-08-21 08:00:00,7,0.0,0.0,0.0,1.0,34.714285714285715,167.14285714285714,3,1,1,1,1,0,1,0.0,0.14285714285510204
2025-08-21 09:00:00,9,0.0,0.0,0.0,1.0,37.22222222222222,161.22222222222223,1,2,0,1,0,0,0,0.0,0.0
2025-08-21 10:00:00,9,0.0,0.0,0.0,1.0,34.22222222222222,164.88888888888889,5,2,1,0,0,1,0,0.11111111110987654,0.0
2025-08-21 11:00:00,8,0.0425,0.0095,0.0,0.9905,36.25,165.0,1,0,0,0,0,1,0,0.1249999999984375,0.0
2025-08-21 12:00:00,6,0.0,0.0,0.0,1.0,36.833333333333336,163.83333333333334,1,0,0,0,1,1,0,0.16666666666388888,0.0
2025-08-21 13:00:00,13,0.0,0.0,0.0,1.0,36.30769230769231,161.23076923076923,1,2,0,0,0,1,1,0.0769230769224852,0.0769230769224852
2025-08-21 14:00:00,9,0.0,0.0,0.0,1.0,38.888888888888886,158.55555555555554,2,1,1,0,0,1,1,0.11111111110987654,0.11111111110987654
